"Tioga High School","schools","86181","95321","2920","183893","55","19304 Ferritti Rd","","Big Oak Flat-groveland Unified School District"
"Dr. Martin Luther King, Jr. Elementary School","schools","123149","92703","2920","183894","537","1001 GRAHAM LN","","Santa Ana Unified School District"
"Kids 1st Learning Center (Bell Gardens Preschool Academy)","childcare","27254","90201","2920","183895","53","6430 Colmar Ave","",""
"Arden Wood","seniors","173923","94116","2920","183896","80","445 Wawona St","","Arden Wood"
"Lincoln Technical Academy/Lodi Adult School","schools","176605","95240","2920","183897","330","1305 E. Vine St.","","Lodi Unified School District"
"Los Angeles Section ARES South District","radiogroups","183898","90805","2920","183898","6","3301 E. Saint Francis Pl.","","ARRL Los Angeles Section Amateur Radio Emergency Service"
"Ready Set Grow Learning Services","childcare","124231","92404","2920","183899","41","1528 Pumalo Street","","Ready Set Grow Learning Services"
"Innercare- Clinicas de Salud del Pueblo, Inc.","healthcare","41511","92227","2920","183900","100","900 Main Street","","Brawley Clinic"
"Purosil, LLC","businesses","156238","92879","2920","183901","150","708 S Temescal St Suite 102","","MCP Services"
"St. James Parish Day School","childcare","102708","91030","2920","183902","74","1325 Monterey Road","","St. James Episcopal Church"
"The Lighthouse Early Childhood Center","childcare","126597","92122","2920","183903","56","5055 Governor Drive","","The Lighthouse"
"St. Andrew's by-the-Sea Preschool","childcare","135779","92109","2920","183904","70","1050 Thomas Ave","",""
"The International Code Council, Inc.","nonprofits","149392","92821","2920","183905","30","3060 Saturn Street, Suite 100","","The International Code Council, Inc."
"Kilroy Realty Corporation","businesses","120678","94107","2920","183906","200","303 Second Street","",""
"15th Street Elementary","schools","150927","90731","2920","183907","450","1527 S Mesa St","","Los Angeles Unified School District"
"Universal Community Health Center","healthcare","124207","90011","2920","183908","100","2801 S. San Pedro St","",""
"Collins Aerospace Optronics","businesses","113215","92010","2920","183909","60","2752 Loker Ave West","",""
"John Muir Middle School","schools","27129","94577","2920","183910","1075","1444 Williams Street","","San Leandro Unified School District"
"The David and Lucile Packard Foundation","nonprofits","183911","94022","2920","183911","60","","","The David and Lucile Packard Foundation"
"The Phillips Academy","schools","140835","94501","2920","183912","74","1910 Central Ave.","",""
"Angels Nursing Health Center","healthcare","120647","90017","2920","183913","60","415 SOUTH UNION AVENUE","","Angels Nursing Health Center"
"Los Banos High School","schools","12561","93635","2920","183914","1725","1966 S 11th St","","Los Banos Unified School District"
"Marin County Free Library","museums","183915","94903","2920","183915","100","3501 Civic Center Drive","Suite 414","County of Marin"
"City of Palm Desert","local","54866","92260","2920","183916","75","73510 Fred Waring Drive","","Riverside County EMD"
"","individuals","183917","94920","2920","183917","2","","",""
"KinderCare","childcare","62808","91362","2920","183918","100","2425 Oak Brook Dr.","",""
"Meadowood Nursing Center","healthcare","55294","95422","2920","183919","60","3805 Dexter Lane","Same",""
"Psomas","businesses","129551","92707","2920","183920","300","","",""
"Cheney Kindergarten","schools","133355","93210","2920","183921","94","","","Coalinga-Huron Unified School District"
"V.I.P. Tots Child Development Center","childcare","137299","92544","2920","183922","105","41915 Stetson Ave","","V.I.P Tots"
"Humboldt, Del Norte, Trinity Territory of the Red Cross","nonprofits","183923","95519","2920","183923","75","3101 Concorde Dr H","","American Red Cross"
"Greenfield Care of Southgate","healthcare","139717","90280","2920","183924","75","8455 STATE ST.","","Eva Care Group"
"New Method Wellness","healthcare","140561","92675","2920","183925","53","31601 Avenida Los Cerritos","",""
"Contemporary Jewish Museum","museums","117178","94103","2920","183926","25","736 Mission Street","",""
"Renascence School International, Orange County","schools","162309","92626","2920","183927","147","","",""
"Consolidated Tribal Health Project","healthcare","40081","95470","2920","183928","50","6991 North State St.","",""
"Washoe Native TANF","federal","183929","95131","2920","183929","6","2480 N First St Suite 140","",""
"Elk Hills School District","schools","9447","93276","2920","183930","189","501 Kern Street","PO Box 129","Elk Hills School District"
"","individuals","152453","95519","2920","183931","1","","",""
"Washoe Tribe of Nevada & California","tribes","183932","89410","2920","183932","75","919 US Hwy 395 N","",""
"County of San Bernardino","local","33175","92415-0180","2920","183933","65","385 North Arrowhead Avenue","","County of San Bernardino"
"Satellite Healthcare Turlock West","healthcare","183934","95380","2920","183934","25","2350 Maryann Dr.","","Quiroz Herrera"
"Eugene Padan Elementary","schools","98640","95687","2920","183935","789","200 Padan School Road","","Vacaville Unified School District"
"Desert Sage Youth Treatment Center","federal","126956","92544","2920","183936","80","39990 Faure Road","","Indian Health Services"
"Faith Trolley Preschool","childcare","15356","92071","2920","183937","84","9971 Mission Gorge","",""
"Registrar of Voters","local","183938","92705","2920","183938","65","1300 S Grand Ave Bldg C","",""
"Lake Merritt Healthcare Center","healthcare","125240","94610","2920","183939","50","309 Mac Arthur Blvd","",""
"Newbury Oaks Preschool","childcare","121446","91320","2920","183940","84","340 Via Las Brisas","#110",""
"Yusen Logistics (Americas)","businesses","174709","90744","2920","183941","179","19001 Harborgate Way","","Yusen Logistics (Americas)"
"Aveanna Healthcare PDN Orange,CA","healthcare","171245","92868","2920","183942","13","625 THE CITY DRIVE SOUTH","SUITE 390","Aveanna Healthcare"
"Jefferson Middle School","schools","183943","92058","2920","183943","545","823 Acacia Ave","","Oceanside Unified School District"
"City of Malibu","local","116082","90265","2920","183944","75","23825 Stuart Ranch Road","",""
"Aquamor","businesses","167426","92590","2920","183945","195","42188 Rio Nedo","",""
"Optimum Seismic, Inc.","businesses","174489","90058","2920","183946","15","5508 S. Santa Fe ave","","www.optimumseismic.com"
"Baker & Baker, APC","businesses","34118","92705","2920","183947","9","1970 Old Tustin Ave.","2nd Floor",""
"Herbs of Mexico","businesses","29577","90023","2920","183948","15","","",""
"Cornerstone Structural Engineering Group, Inc.","businesses","138010","93711","2920","183949","17","986 W ALLUVIAL AVE STE 201","",""
"NCI & Achievement House","nonprofits","183950","93405","2920","183950","250","3003 Cuesta College Rd.","","NCI Affiliates, Inc."
"McCormick Biological, Inc.","businesses","153710","93308","2920","183951","10","3600 Pegasus Drive, Suite 12","",""
"St. Joseph Health Home Care Services","healthcare","160460","92805","2920","183952","100","","",""
"","individuals","19018","92109","2920","183953","2","","",""
"ODW Logistics","businesses","124855","91761","2920","183954","120","5685 E. Jurupa Street","","ODW Logistics, Columbus Ohio"
"ODW Logistics","businesses","171190","92374","2920","183955","60","27334 San Bernardino Avenue","","ODW Logistics, Columbus Ohio"
"Kidango Russo Preschool","childcare","120742","95127","2920","183956","31","2851 GAY AVE","",""
"Rio Hondo College Child Development Center","childcare","177187","90601","2920","183957","58","3600 Workman Mill Road","","Rio Hondo College Child Development Center"
"ODW Logistics","businesses","171182","92374","2920","183958","22","9889 Almond Avenue","","ODW Logistics, Columbus Ohio"
"Certified Hospice Care Inc.","healthcare","152680","93534","2920","183959","15","1817 West Ave K","Suite 211-B",""
"Oncovalent Therapeutics","businesses","167553","91320","2920","183960","16","1290 RANCHO CONEJO BLVD","SUITE 101F","Oncovalent Txs"
"Holy Trinity Preschool","childcare","124783","90808","2920","183961","13","3908 Woodruff Ave.","",""
"Compassionate Care Home Health Agency","healthcare","127780","93730","2920","183962","45","7545 N Del Mar Ave Ste 103","",""
"JustFoodForDogs","businesses","133865","92614","2920","183963","30","17851 Sky Park Circle","",""
"Granada Hills Convalescent Hospital","healthcare","160588","91344","2920","183964","35","16123 Chatsworth Street","",""
"DaVita","healthcare","175037","91105","2920","183965","20","390 S Fair Oaks Ave Suite 120","","DaVita Healthcare"
"Garfield Dialysis Center","healthcare","135776","91754","2920","183966","25","118 Hilliard Ave.","","DaVita Healthcare"
"Granite Bay Surgery Center","healthcare","142312","95746","2920","183967","20","8723 Sierra College Blvd #1","","The Plastic Surgery Center"
"Citrus Nursing Center","healthcare","162351","92335","2920","183968","50","9440 Citrus Ave.","","Sun Mar Healthcare"
"FKC San Jose Hills","healthcare","167692","91744","2920","183969","10","","",""
"SIKA","businesses","170169","91708","2920","183970","45","15616 Euclid Ave","",""
"US Fish and Wildlife Service","federal","107577","92262","2920","183971","17","","",""
"436 BEVERLY HILLS, LLC","healthcare","137796","90210","2920","183972","25","436 N. BEDFORD DRIVE","",""
"Redwood Village","businesses","59692","90292","2920","183973","20","13150 Maxella Ave","","Thomas Safran & Associates"
"Lulu Blair Kress Preschool","childcare","175419","93286","2920","183974","86","","",""
"PASADENA NURSING CENTER","healthcare","148491","91103","2920","183975","40","1570 N Fair Oaks Ave","","BETENU HEALTH"
"DISC Sports and Spine Center at Newport Beach","healthcare","58709","92660","2920","183976","40","3501 jamboree","Suite 1200",""
"Mayflower Care Center/ Santa Fe Lodge","healthcare","120242","91732","2920","183977","30","5043 N Peck RD.","","Santa Fe Lodge"
"XL Care, Inc Home Health Agency","businesses","141152","91364","2920","183978","20","20350 Ventura Blvd., Ste.140","","XL Care, Inc Home Health Agency"
"Abroms Dougherty Vision ASC","healthcare","167489","93401-7933","2920","183979","18","4472 Broad St Ste 150","",""
"Archibald Surgery Center","healthcare","169958","91730","2920","183980","25","9674 Archibald Ave Ste 125","","Archibald Surgery Center"
"Fresenius Medical Care Mid Wilshire","healthcare","183981","90015","2920","183981","25","1422 w 11th street","",""
"Follett Higher Education Group","businesses","150579","92860","2920","183982","10","Norco College","2001 Third Street","Follett Corporation"
"WCL Company","businesses","9563","91745","2920","183983","18","16730 E. Johnson Dr.","",""
"Nova Care Home Health Service, Inc.","healthcare","145667","94513","2920","183984","4","181 Sand Creek Road","Suite B",""
"University Parents Nursery School","childcare","8356","90034","2920","183985","53","3233 S. Sepulveda Blvd.","",""
"RoadSafe Traffic Systems, Inc.","businesses","142785","92878","2920","183986","20","1640 Market St","",""
"Perpetual Care Hospice","healthcare","129608","93063","2920","183987","5","1985 Yosemite Ave Suite 250","",""
"Omnicare Home Health","healthcare","152253","90505","2920","183988","15","2430 Amsler St.","Suite A",""
"Crystal Cove Care Center","healthcare","129133","92663","2920","183989","30","1445 Superior Ave","",""
"Sylmar Dialysis Center","healthcare","170466","91342","2920","183990","15","12151 SAN FERNANDO RD","",""
"Bright Care Home Health Provider dba Holistic Care Home Health","healthcare","149714","91730","2920","183991","10","9269 Utica Ave","Suite 170",""
"Woodmont Real Estate Services","businesses","102224","94002","2920","183992","52","1050 Ralston Avenue","",""
"Sunwest Garden Homes","disability","164251","90260","2920","183993","24","4534 W 161ST ST","",""
"Imperial County Public Administrator","local","108566","92243","2920","183994","15","778 W. State Street","",""
"Noark Electric USA INC","businesses","129611","91768","2920","183995","25","2188 Pomona Blva","","Chint Electric"
"Fresenius Medical Care San Bernardino Dialysis","healthcare","126572","92408","2920","183996","20","636 E Brier Drive Suite 150","","Fresenius Kidney Care"
"The Caring Connection, Inc.","healthcare","42898","91344","2920","183997","34","10727 White Oak Avenue","Suite 206","Finnoonagh Enterprises, Inc."
"Maxim Healthcare","healthcare","140428","95815","2920","183998","20","1651 Response","",""
"Odos Home Health","healthcare","88708","91942","2920","183999","10","7840 El Cajon Blvd","",""
"Stanislaus County Office of Emergency Services","local","157501","95357","2920","184000","650","3705 Oakdale Road","","Stanislaus County Sheriff's Department"
"Kimley-Horn and Associates, Inc.","businesses","136138","92501","2920","184001","40","3880 Lemon Street, Suite 420","","Kimley-Horn and Associates, Inc."
"Care Plus Nursing Services, Inc.","healthcare","172887","92653","2920","184002","25","22931 Triton Way","Suite 236",""
"Courtyard Marriott LA Westside","lodging","127326","90230","2920","184003","10","6333 Bristol Parkway","",""
"Contra Costa Crisis Center","nonprofits","31528","94598","2920","184004","15","P.O. Box 3364","","Contra Costa Crisis Center"
"Fish Eggs","media","127017","90019","2920","184005","10","Remote employees spread thoughout the city","","FishEggs"
"Global Healthcare Services","healthcare","155858","95350","2920","184006","15","1200 G St Suite A","",""
"Neighborhood House Association","nonprofits","111553","92114","2920","184007","6","286 Euclid Ave. #102","","Neighborhood House Association"
"Tzu Chi Great Love Preschool","childcare","161420","91789","2920","184008","114","1920 Brea Canyon Cutoff Rd.","",""
"California State University, Monterey Bay","colleges","86871","93955","2920","184009","121","100 campus center","","California State University, Monterey Bay"
"Vista Hospice Care Inc.","healthcare","158700","92083","2920","184010","25","550 W Vista Way","","Vista Hospice Care Inc."
"WorldMark Clear Lake Resort","lodging","168793","95464","2920","184011","20","3927 E. Highway #20, P.O. Box 4003","","WorldMark by Wyndham"
"Choice in Learning Montessori","childcare","154201","94523","2920","184012","25","490 Golf Club Road","","Choice in Aging"
"Bonelli Bluffs RV Resort and Campground","lodging","174017","91773","2920","184013","37","1440 Camper View Rd.","",""
"Adventist Health","healthcare","133685","93204","2920","184014","8","216 E. Fresno St..","","Adventist Health"
"Complete Care Hospice, Inc","healthcare","184015","90212","2920","184015","16","9100 Wilshire Blvd","Suite 540E",""
"Aveanna Healthcare","healthcare","184016","93551","2920","184016","7","40015 Sierra Hwy b180","",""
"City of Westlake Village","local","134094","91361","2920","184017","18","31200 Oak Crest Drive","","City of Westlake Village"
"COLORMAKER, INC","businesses","132971","92807","2920","184018","10","1300 N HANCOCK ST","","COLORMAKER, INC"
"United Policyholders","nonprofits","11363","94122","2920","184019","10","917 Irving Street, Suite 4","","x"
"Mother Theresa Home Health Services","healthcare","165452","91505","2920","184020","10","","",""
"Casa De Oro Christian Preschool","childcare","160724","91977","2920","184021","19","10195 Madrid Way","",""
"Borrego Health","healthcare","184022","92539","2920","184022","12","58581 US HWY 371","",""
"ACE Endoscopy & Surgery Center","healthcare","114064","92377","2920","184023","20","2006 N. Riverside Ave. Su. C","",""
"Funshine Christian Preschool","childcare","56038","90630","2920","184024","5","4321 Cerritos Ave","",""
"MOTHER THERESA HOSPICE, INC.","healthcare","170474","91505","2920","184025","5","847 N Hollywood Way #203B","","MOTHER THERESA HOSPICE, INC."
"La Plaza de Cultura y Artes","museums","100759","90012","2920","184026","30","","","La Plaza"
"City of Gardena","local","164472","90247-3734","2920","184027","20","1670 West 162nd Street","","City of Gardena"
"San Bernardino County","local","152069","92415","2920","184028","12","1425 South D st","","San Bernardino COunty"
"Humboldt County Sheriff","local","59365","95501","2920","184029","40","826 4th St.","","Humboldt County Sheriff's Office"
"Envision Technology Marketing Group","businesses","86982","95128","2920","184030","10","1066 Mitchell Ct.","",""
"A Bright Beginning Infant & Toddler Center","childcare","120878","90301","2920","184031","67","503 S.Prairie","",""
"Select Physical Therapy Mission Valley San Diego","healthcare","174970","92108","2920","184032","20","7425 Mission Valley Rd Suite 201","","Select Medical"
"Greater Los Angeles Area Council, Boy Scouts of America","nonprofits","171308","90026","2920","184033","25","2333 Scout Way","",""
"University of Southern California","radiogroups","106111","90089","2920","184034","5","University Park","","University of Southern California"
"Tuggy's Tots Pre K Adventures/Mendiola Homeschool","childcare","112619","93274","2920","184035","17","","",""
"United Surgery Centers","healthcare","184036","92618","2920","184036","25","15825 Laguna Canyon","ste 100",""
"SHN Consulting Engineers & Geologists","science","174952","95490","2920","184037","116","335 S. Main Street","","SHN Engineers & Geologists, Inc."
"Olive View UCLA Medical Center Department of Education","local","167088","91342","2920","184038","11","14445 Olive View Dr","","Department of Health Services"
"REACH Academy","schools","175569","92019","2920","184039","32","230 Jamacha Rd","","Grossmont Union High School District"
"A-1 Home Health Care and A-1 Hospice","healthcare","120657","92649","2920","184040","10","5011 Argosy ave","suite 4-5","A-1 Healthcare Management"
"Dickens High School","schools","136410","95326","2920","184041","38","6937 Fox Rd.","","Hughson Unified School District"
"Culver City Surgical Specialists","healthcare","33996","90232","2920","184042","8","3831 Hughes Ave Ste 702","",""
"West End SELPA","schools","184043","91730","2920","184043","20","8265 Aspen Ave #200","","Cucamonga School District"
"Linn T Hodge & Sons","businesses","30825","90064","2920","184044","10","11845 W Olympic Bl #1045W","",""
"South East Rio Vista Family YMCA","nonprofits","85831","90270","2920","184045","75","4801 East 58th street","",""
"Hesperia Recreation and Park District","local","41603","92345","2920","184046","15","16292 Lime Street","","Hesperia Recreation and Park District"
"DaVita Kidney Care","healthcare","175078","93309","2920","184047","15","","","DaVita Healthcare"
"Northrigde Dialysis Center, LLC","healthcare","177052","91324","2920","184048","12","9325 Reseda Blv","","National Renal Care"
"verdugo home health","healthcare","166837","90065","2920","184049","20","4170 verdugo rd suite C LA","","verdugo home health"
"Caretech Home Health, Inc.","healthcare","56420","90630","2920","184050","10","5252 Orange Ave #205","",""
"spirit home health care","healthcare","168435","90045","2920","184051","20","8929 South Sepulveda #306","Westchester CA 90045",""
"Marion Mix Elementary School","schools","165781","95758","2920","184052","30","4730 Laguna Park drive","","Elk Grove Unified School District"
"Shelter Cove CERT","preparedness","41719","95589","2920","184053","50","9126 Shelter Cove","","Shelter Cove Volunteer Fire Department"
"Bridge Home Health Services Inland Empire","healthcare","164680","91764","2920","184054","10","2930 Inland Empire Ave. STE 120","",""
"HP Communications, Inc.","businesses","124211","92883","2920","184055","60","13341 Temescal Canyon Rd.","",""
"Los Robles SurgiCenter","healthcare","105715","91360","2920","184056","60","2190 Lynn Road","","HCA"
"","individuals","184057","90094","2920","184057","2","","",""
"Marriott Vacations Worldwide","lodging","172947","92260","2920","184058","30","1091 Pinehurst Ln","",""
"Willow Grove Elementary School","schools","96173","95043","2920","184059","25","","","Willow Grove Union Elementary"
"Kleinfelder","businesses","14928","94545","2920","184060","8","2601 Barrington Ct","","Kleinfelder"
"Prime Nursing Services","healthcare","129571","90010","2920","184061","15","3250 Wilshire Blvd, # 1008","",""
"Erickson Insurance Agency, Inc","businesses","97497","91942","2920","184062","14","7560 university ave suite C","",""
"AltaMed Huntington Beach","healthcare","175644","92647","2920","184063","40","8041 Newman Ave","","AltaMed Health Services"
"City of Long Beach","local","184064","90806","2920","184064","150","2990 Redondo Ave.","","City of Long Beach"
"Irvine Campus Housing Authority","nonprofits","86563","92617","2920","184065","28","1083 California Ave","",""
"International Christian Adoptions","faithbased","128729","92590","2920","184066","30","41745 Rider Way #2","",""
"Valley Surgery Center","healthcare","114025","95355","2920","184067","24","1300 Mable Ave., Suite 1","",""
"Littlerock High School","schools","166470","93543","2920","184068","172","","","Antelope Valley Union High School District"
"Norman Glick Middle School","schools","122548","95357","2920","184069","13","400 Frazine Rd","","Empire Union School District"
"Inn at Venice Beach","businesses","9602","90291","2920","184070","8","327 Washington Blvd.","","Pacifica Hotel Company"
"Davita Downey Landing","healthcare","44045","90241","2920","184071","25","11611 bellflower blvd.","","DaVita Healthcare"
"DaVita","healthcare","149221","95691","2920","184072","25","3450 Industrial Blvd","","DaVita Healthcare"
"Del Norte County Child Support","local","164840","95531","2920","184073","14","1225 Marshall St Ste18","",""
"Celestica","businesses","140851","91730","2920","184074","27","8840 Flower Road, Suite 110","",""
"Oak Grove Learning, Inc","childcare","159951","94605","2920","184075","62","8115 Fontaine Street","",""
"Clariant","businesses","165130","92324","2920","184076","16","926 S, 8th street","","Clariant"
"New World Child Development Center","childcare","111163","94597","2920","184077","38","1919 Geary Rd.","",""
"O.K. Corral Child Care Center, Inc.","childcare","125422","90254","2920","184078","26","739 Longfellow Ave.","",""
"Sunnylands Center & Gardens","museums","68382","92270","2920","184079","300","37977 Bob Hope Dr.","",""
"Rise Montessori School","schools","177147","91303","2920","184080","11","7120 Remmet Ave.","",""
"Health Services Agency","local","141344","95355","2920","184081","12","917 Oakdale Rd","","Public Health"
"Water Replenishment District of Southern California","local","131805","90712","2920","184082","50","4040 Paramount Blvd.","",""
"Belvedere Tiburon Library Agency","museums","97769","94920","2920","184083","30","1501 Tiburon Boulevard","",""
"Good Hope Home Healthcare, Inc","businesses","150495","91786","2920","184084","15","484 E Foothill Blvd","",""
"Bakersfield PACE Senior Care","seniors","172160","93305","2920","184085","150","1800 Height Street","","Innovative Integrated Health"
"west haven healthcare center","healthcare","160858","91790","2920","184086","50","1495 West Cameron Avenue","","west haven healthcare center"
"FMC Reedley Dialysis Center","healthcare","26621","93654","2920","184087","12","810 E. Manning Ave","",""
"Oakland Firesafe Countil/GENOAK","radiogroups","163971","94611","2920","184088","25","","","Oakland Firesafe Council"
"The Enriching Hour Preschool","childcare","120861","91361","2920","184089","63","31842 Village Center Road","",""
"Surgery Center of California","healthcare","129685","91911","2920","184090","25","835 3RD AVENUE","Suite C","California Retina Associates"
"Lady of Joy Hospice, Inc.","healthcare","167264","91763","2920","184091","10","4959 Palo Verde St. Suite 103A-6","",""
"Oakland Firesafe Council","nonprofits","162598","94611","2920","184092","25","","",""
"Lawrence Livermore National Laboratory","federal","45060","94550","2920","184093","10","7000 East Ave.","L-046","Lawrence Livermore National Laboratory"
"Evans Family Childcare","childcare","113509","95519","2920","184094","14","1329 Lynnea Court","",""
"RAI Care Center","nonprofits","166363","92201","2920","184095","10","46-767 Monroe st , Ste 101","",""
"Ability Pathways, Inc","healthcare","161897","92354","2920","184096","6","1895 Coloma St","",""
"CA Department of Rehabilitation Foster City Office","state","184097","94404","2920","184097","5","1065 E Hillsdale Blvd $403 Foster City CA","","California Department of Rehabilitation"
"Commerce Family Medical Center","nonprofits","184098","90040","2920","184098","15","6001 E. Washington Blvd","","FHCCGLA"
"Asisted Home care, Covina CA","healthcare","127607","91790","2920","184099","20","","",""
"Ability Pathways, Inc","healthcare","161894","92354","2920","184100","8","1886 Lilac Ct","",""
"UCLA Early Childcare Center- Fernald","childcare","121807","90095","2920","184101","71","","","University of California, Los Angeles"
"Dynamix","healthcare","184102","92683","2920","184102","10","8070 Westminster Blvd Ste D","","Dynamix"
"Fairmont Logistics","businesses","153612","90212","2920","184103","11","9401 Wilshire Blvd.","Suite 575","Convermat Corporation"
"ST LUKE HOME HEALTH CARE, INC.","healthcare","157020","91204","2920","184104","5","412 W BROADWAY SUITE 216","",""
"Ability Pathways, Inc","healthcare","161895","92354","2920","184105","8","1894 Elm Ave","",""
"California Department of Corrections Accounting Services Branch - Rancho Cucamonga","state","104385","91730","2920","184106","26","10350 Commerce Center Dr Suite 100","","State of California"
"Oceanside CERT","preparedness","56081","92051-3211","2920","184107","12","P.O. Box 3211","",""
"San Benito County OES","local","149636","95023","2920","184108","4","","",""
"St.Vincent Healthcare","healthcare","169682","91103","2920","184109","40","1810 N.Fair Oaks Ave.","",""
"METIC Transplantation Laboratories, Inc.","healthcare","8608","90032","2920","184110","25","5370 Alhambra Avenue","Suite H",""
"Aesthetic Surgical Center of Santa Monica","healthcare","135821","90404","2920","184111","14","1301 20th Street","Suite 350",""
"American Health Associates, Inc.","healthcare","149239","93304","2920","184112","14","930 OAK STREET","","American Hospice Care, Inc."
"Mission Lutheran School","schools","5632","92677","2920","184113","99","24360 Yosemite Rd.","","Capistrano Unified School District"
"","individuals","54361","92054","2920","184114","","","",""
"ABLE HOSPICE INC.","healthcare","167001","92211","2920","184115","30","41990 cook street building f","suite 2004","able health group llc"
"OneOC","nonprofits","184116","92705","2920","184116","20","1901 E. 4th Street","Suite 100","http://www.oneoc.org"
"Telecare LAOA","healthcare","72491","90650","2920","184117","18","9901 Artesia Blvd","",""
"Fairfield Virtual Academy","schools","175568","94533","2920","184118","23","1100 Civic Center Dr.","","Fairfield-Suisun Unified School District"
"Valley Vista Nursing & Transitional Care","seniors","174173","91606","2920","184119","20","6120 N Vineland Ave.","",""
"Sunset School K-8","schools","147988","93022","2920","184120","375","400 Sunset Ave","","Ventura Unified School District"
"Crosby & Overton, Inc.","businesses","176894","90813","2920","184121","40","1610 W 17TH STREET","",""
"Salinas Valley Solid Waste Authority","local","85279","93901","2920","184122","18","128 Sun Street","Suite 101",""
"Endoscopy Center of Inland Empire, LLC","healthcare","126665","92562","2920","184123","20","4044 California Oaks Road, Suite A","","Covenant Surgical Partners"
"Plaza Community Services","childcare","184124","90022","2920","184124","77","702 S. Gerhart Ave.","",""
"Disaster Radio Team, InterOp22","radiogroups","138350","91302","2920","184125","20","139 Old Church Road","Emergency Operations Center","Topanga Coalition for Emergency Preparedness"
"BRIDGE 2 LIFE","healthcare","152952","92571","2920","184126","10","1331 ADDISON WAY","","BRIDGE 2 LIFE"
"Fresenius North America","healthcare","166383","92376","2920","184127","15","1850 N. Riverside Drive  # 150","","Dialysis"
"Fresenius Kidney Care","healthcare","184128","93110","2920","184128","28","222 Pesetas Lane","",""
"Kingdom Causes Bellflower","nonprofits","176872","90706","2920","184129","15","16429 Bellflower Blvd.","","www.kcbellflower.org"
"California Foundation for Independent Living Centers (CFILC)","disability","175307","95814","2920","184130","14","1000 G Street, Suite 1000","","California Foundation for Independent Living Centers (CFILC)"
"Los Angeles County Disaster Communications Service","radiogroups","148744","90712","2920","184131","12","LACDCS Radio Room/EOC Lakewood Sheriff's Station","5130 Clark Avenue","Los Angeles Disaster Communications Service (volunteer aux of LASD)"
"Select Physical Therapy (formerly Hunt PT)","businesses","138013","91202","2920","184132","18","1111 N Brand Blvd","Suite J & K","Select Medical"
"StemCyte","businesses","176116","91706","2920","184133","45","13800 Live Oak Avenue","","StemCyte"
"Fresenius Medical Care National City","healthcare","184134","91913","2920","184134","14","303 W 24th Street","",""
"Pasadena Grove Health Center","healthcare","126731","91103","2920","184135","50","1470 N. Fair Oaks Ave","","Pasadena Grove Health Center"
"Optum Care","healthcare","177129","90815","2920","184136","35","6226 E. Spring Street","",""
"Fresenius Kidney Care Van Nuys","healthcare","134371","91411","2920","184137","80","14812 Oxnard Street","",""
"AltaMed- Pico Passons","healthcare","172161","90660","2920","184138","40","6336 Passons Blvd","","AltaMed Health Services"
"The Hedgerow Program","childcare","151973","90405","2920","184139","17","2446 26th Street","",""
"Davita","healthcare","157136","93550","2920","184140","10","1643 E. Palmdale Blvd.","",""
"Fresenius Kidney Care","healthcare","184141","91331","2920","184141","9","14001 Osborne St.","","Fresenius Kidney Care"
"Vintage faire residential","seniors","168233","95356","2920","184142","26","3620 ADale road","",""
"Los Angeles Congregate Living Facility, Inc.","healthcare","116108","91352","2920","184143","5","7819 Arvilla Ave.","",""
"Fresenius Kidney Care - Blythe","healthcare","163996","92225","2920","184144","19","","",""
"ST. PETER & ST. PAUL CATHOLIC SCHOOL","schools","99867","91737","2920","184145","191","9135 BANYAN STREET","","Diocese of San Bernardino"
"Service By Medallion","businesses","154307","94043","2920","184146","50","455 National Ave.","",""
"PQ Corporation","businesses","61845","90280","2920","184147","10","8401 Quartz Ave","",""
"Rai of commerce","healthcare","184148","90242","2920","184148","5","5714 E Olympic Blvd","Participating in first aid classes or community response team trainings",""
"South Dos Palos Head Start","childcare","176841","93620-9674","2920","184149","42","8540 W Christian Ave","","Merced County Office of Education Head Start"
"Aspire Counseling Services","healthcare","149292","93312","2920","184150","55","9830 Brimhall Rd #100","","Aspire Counseling Services"
"Out-of-School Time Programs; Santee School District","schools","135488","92071","2920","184151","88","9545 Cuyamaca","","Santee"
"Calvary Chapel Christian School","schools","120571","92243","2920","184152","65","1923 Austin Road","",""
"Fresenius kidneycare of Lynwood","healthcare","164742","90242","2920","184153","5","7700 imperial hwy suit R","",""
"Fresenius kidneycare-East Olympic","healthcare","175464","90022","2920","184154","15","5714 East Olympic Blvd","",""
"My happy angels daycare","childcare","145106","95020","2920","184155","10","7850 Miller Ave","","Santa Clara"
"Select Physical Therapy","healthcare","176838","92123","2920","184156","15","3939 Ruffin Rd","",""
"Nitto BioPharma, Inc.","science","134631","92121","2920","184157","55","10618 Science Center Drive","","Nitto Denko Corporation"
"Department of Corrections and Rehabilitation","state","184158","92337","2920","184158","24","10350 Commerce Center Drive, 100,","",""
"Hill Point Montessori Preparatory School","schools","48191","91307","2920","184159","92","6601 valley circle blvd","",""
"San Leandro Surgery Center","healthcare","45922","94578","2920","184160","38","15035 E. 14th Street","","Sutter Health"
"Hospice of the Valleys","nonprofits","96664","92562","2920","184161","10","25240 Hancock Ave. Ste. 120","",""
"Access to Independence","nonprofits","41420","92108","2920","184162","15","8885 Rio San Diego Dr.","Suite 135",""
"Zaber Stockton LLC","businesses","175816","94108","2920","184163","30","55 Stockton Street","",""
